결산년도,주가,자본총계,매출액,영업이익,당기순익,영업흐름,BPS,PBR,부채율,매출증가,영익률,지배ROE,매출이익,company,inudstry,year,quarter
08년06월(2Q),30750.0,431987.0,68436.0,-9082.0,-7636.0,-2033.0,68489.0,0.45,52.52,4.93,-13.27,-7.02,-8.15,한국전력,공기업,8,2Q
08년03월(1Q),30050.0,438358.0,80171.0,-2191.0,2997.0,8393.0,69482.0,0.43,49.44,12.04,-2.73,2.73,0.69,한국전력,공기업,8,1Q
07년12월(4Q),39650.0,440307.0,72096.0,-8780.0,-6472.0,5127.0,69786.0,0.57,49.08,9.88,-12.18,-5.84,-6.61,한국전력,공기업,7,4Q
07년09월(3Q),42900.0,446245.0,80962.0,11448.0,11632.0,4929.0,70712.0,0.61,46.17,7.02,14.14,10.57,18.01,한국전력,공기업,7,3Q
07년06월(2Q),41000.0,434026.0,65223.0,-625.0,2656.0,10167.0,68884.0,0.6,47.9,7.53,-0.96,2.46,3.31,한국전력,공기업,7,2Q
07년03월(1Q),37550.0,431240.0,71558.0,1257.0,7753.0,5265.0,68442.0,0.55,49.55,5.43,1.76,7.2,5.21,한국전력,공기업,7,1Q
06년12월(4Q),42400.0,429620.0,65612.0,-1878.0,-275.0,16073.0,68206.0,0.62,47.89,5.46,-2.86,-0.25,2.37,한국전력,공기업,6,4Q
06년09월(3Q),36850.0,435876.0,75649.0,14408.0,12066.0,13394.0,68092.0,0.54,44.78,7.43,19.05,11.23,23.07,한국전력,공기업,6,3Q
06년06월(2Q),35150.0,423564.0,60655.0,-846.0,1593.0,952.0,66183.0,0.53,45.68,7.33,-1.39,1.51,3.57,한국전력,공기업,6,2Q
06년03월(1Q),40800.0,422060.0,67873.0,631.0,7323.0,9.0,65962.0,0.62,47.37,9.52,0.93,6.94,4.66,한국전력,공기업,6,1Q
05년12월(4Q),37800.0,422057.0,62218.0,-4708.0,-1387.0,6532.0,65970.0,0.57,46.02,8.08,-7.57,-1.31,-2.37,한국전력,공기업,5,4Q
05년09월(3Q),35600.0,421901.0,70417.0,11257.0,10172.0,8252.0,66183.0,0.54,44.71,5.67,15.99,9.77,20.37,한국전력,공기업,5,3Q
05년06월(2Q),31700.0,411344.0,56513.0,2464.0,4561.0,5873.0,64530.0,0.49,46.77,6.37,4.36,4.46,9.55,한국전력,공기업,5,2Q
05년03월(1Q),26100.0,406916.0,61975.0,4245.0,11141.0,3015.0,63830.0,0.41,48.73,5.65,6.85,11.01,10.56,한국전력,공기업,5,1Q
04년12월(4Q),26850.0,402769.0,57568.0,-2560.0,1832.0,7946.0,63184.0,0.42,46.28,3.32,-4.45,1.83,1.32,한국전력,공기업,4,4Q
04년09월(3Q),21750.0,396506.0,66638.0,12914.0,12332.0,13000.0,62200.0,0.35,46.92,8.93,19.38,12.64,23.31,한국전력,공기업,4,3Q
04년06월(2Q),18600.0,384175.0,53131.0,2437.0,4165.0,7223.0,60269.0,0.31,48.5,4.25,4.59,4.36,9.2,한국전력,공기업,4,2Q
04년03월(1Q),20150.0,380148.0,58662.0,6941.0,10479.0,6622.0,59643.0,0.34,51.43,4.54,11.83,11.08,15.62,한국전력,공기업,4,1Q
03년12월(4Q),21400.0,376427.0,55716.0,837.0,269.0,4375.0,59053.0,0.36,50.01,4.44,1.5,0.29,6.94,한국전력,공기업,3,4Q
03년09월(3Q),21650.0,375282.0,61178.0,11310.0,10058.0,9808.0,58935.0,0.37,50.52,4.01,18.49,10.86,22.6,한국전력,공기업,3,3Q
03년06월(2Q),18900.0,365413.0,50964.0,1561.0,7292.0,1955.0,57392.0,0.33,51.04,6.04,3.06,8.06,7.63,한국전력,공기업,3,2Q
03년03월(1Q),17900.0,358285.0,56117.0,4420.0,5540.0,3486.0,56279.0,0.32,52.66,11.67,7.88,6.17,11.53,한국전력,공기업,3,1Q
02년12월(4Q),18250.0,359591.0,53346.0,-255.0,4593.0,38.75,56203.0,0.32,50.02,8.68,-0.48,5.14,4.59,한국전력,공기업,2,4Q
02년09월(3Q),20600.0,355082.0,58821.0,10531.0,9101.0,38.75,55506.0,0.37,50.55,5.19,17.9,10.37,22.39,한국전력,공기업,2,3Q
02년06월(2Q),22000.0,347099.0,48060.0,3036.0,9080.0,38.75,54262.0,0.41,50.51,6.64,6.32,10.6,10.67,한국전력,공기업,2,2Q
02년03월(1Q),24750.0,337985.0,50251.0,5516.0,7824.0,38.75,52846.0,0.47,54.09,4.4,10.98,9.37,14.88,한국전력,공기업,2,1Q
01년12월(4Q),21700.0,329948.0,49085.0,-1959.0,1345.0,38.75,51585.0,0.42,54.27,6.28,-3.99,1.62,1.28,한국전력,공기업,1,4Q
01년09월(3Q),21000.0,332419.0,55920.0,9668.0,7533.0,38.75,51970.0,0.4,51.21,8.11,17.29,9.17,21.06,한국전력,공기업,1,3Q
01년06월(2Q),24200.0,324963.0,45069.0,2388.0,4808.0,38.75,50810.0,0.48,49.82,11.17,5.3,5.95,10.26,한국전력,공기업,1,2Q
01년03월(1Q),20200.0,321402.0,48133.0,9525.0,4096.0,38.75,50247.0,0.4,101.85,9.2,19.79,5.12,23.89,한국전력,공기업,1,1Q
00년12월(4Q),23600.0,318345.0,46184.0,1058.0,-7186.0,38.75,49770.0,0.47,102.7,9.2,2.29,-8.89,7.51,한국전력,공기업,0,4Q
00년09월(3Q),29100.0,328399.0,51724.0,14169.0,13678.0,38.75,51352.0,0.57,96.91,9.2,27.39,17.01,32.07,한국전력,공기업,0,3Q
00년06월(2Q),34600.0,314721.0,40541.0,7913.0,3886.0,38.75,49216.0,0.7,100.58,9.2,19.52,4.97,24.48,한국전력,공기업,0,2Q
00년03월(1Q),31500.0,310848.0,44079.0,9685.0,7548.0,38.75,48625.0,0.65,106.2,9.2,21.97,9.83,27.23,한국전력,공기업,0,1Q
19년12월(4Q),49250.0,10063.0,3869.0,232.0,149.0,233.0,16356.0,3.01,71.93,5.73,6.01,6.03,11.02,포스코케미칼,화학,19,4Q
19년09월(3Q),44150.0,9924.0,3717.0,280.0,300.0,434.0,16122.0,2.74,32.81,7.38,7.52,12.36,12.91,포스코케미칼,화학,19,3Q
19년06월(2Q),53600.0,9617.0,3698.0,167.0,234.0,-359.0,15626.0,3.43,30.25,10.54,4.52,10.87,10.01,포스코케미칼,화학,19,2Q
19년03월(1Q),60200.0,7682.0,3553.0,219.0,329.0,320.0,12857.0,4.68,32.96,5.46,6.17,17.45,10.95,포스코케미칼,화학,19,1Q
18년12월(4Q),63700.0,7581.0,3659.0,292.0,320.0,24.0,12690.0,5.02,25.0,18.05,7.99,17.16,12.47,포스코케미칼,화학,18,4Q
18년09월(3Q),73000.0,7323.0,3462.0,331.0,372.0,450.0,12257.0,5.96,26.23,12.67,9.55,21.06,13.68,포스코케미칼,화학,18,3Q
18년06월(2Q),44050.0,6959.0,3346.0,209.0,321.0,233.0,11641.0,3.78,28.13,13.78,6.25,19.04,10.75,포스코케미칼,화학,18,2Q
18년03월(1Q),47450.0,6636.0,3369.0,231.0,315.0,139.0,11102.0,4.27,27.52,17.86,6.85,19.32,10.99,포스코케미칼,화학,18,1Q
17년12월(4Q),39800.0,6522.0,3100.0,204.0,330.0,239.0,10910.0,3.65,28.16,8.12,6.57,20.85,11.09,포스코케미칼,화학,17,4Q
17년09월(3Q),29650.0,6224.0,3072.0,260.0,303.0,123.0,10400.0,2.85,26.19,9.04,8.48,20.21,12.63,포스코케미칼,화학,17,3Q
17년06월(2Q),15350.0,5904.0,2941.0,270.0,176.0,123.0,9884.0,1.55,23.41,8.43,9.18,12.21,13.19,포스코케미칼,화학,17,2Q
17년03월(1Q),15350.0,5716.0,2859.0,305.0,230.0,192.0,9568.0,1.6,29.23,2.83,10.68,16.28,15.25,포스코케미칼,화학,17,1Q
16년12월(4Q),12000.0,5694.0,2867.0,311.0,221.0,309.0,9523.0,1.26,27.13,-2.14,10.86,16.08,15.26,포스코케미칼,화학,16,4Q
16년09월(3Q),11650.0,5426.0,2818.0,232.0,183.0,284.0,9080.0,1.28,25.45,-5.7,8.25,13.67,14.27,포스코케미칼,화학,16,3Q
16년06월(2Q),10350.0,5281.0,2712.0,187.0,12.0,194.0,8795.0,1.18,29.37,-10.53,6.9,0.47,11.95,포스코케미칼,화학,16,2Q
16년03월(1Q),11200.0,5286.0,2780.0,123.0,30.0,63.0,8814.0,1.27,33.91,-14.8,4.41,2.25,8.79,포스코케미칼,화학,16,1Q
15년12월(4Q),13700.0,5382.0,2930.0,187.0,142.0,259.0,8976.0,1.53,33.31,-16.64,6.4,11.06,11.09,포스코케미칼,화학,15,4Q
15년09월(3Q),11950.0,5223.0,2988.0,251.0,122.0,298.0,8701.0,1.37,34.36,-12.41,8.38,9.89,12.88,포스코케미칼,화학,15,3Q
15년06월(2Q),11600.0,5087.0,3031.0,-35.0,-38.0,181.0,8473.0,1.37,36.33,-11.15,-1.16,-2.65,3.66,포스코케미칼,화학,15,2Q
15년03월(1Q),140700.0,5124.0,3263.0,157.0,95.0,-121.0,8531.0,1.65,40.91,-3.26,4.82,8.66,9.26,포스코케미칼,화학,15,1Q
14년12월(4Q),140100.0,5148.0,3514.0,209.0,169.0,368.0,8549.0,1.64,40.17,-9.93,5.96,12.99,10.32,포스코케미칼,화학,14,4Q
14년09월(3Q),143900.0,4966.0,3412.0,262.0,202.0,219.0,8262.0,1.74,41.21,4.49,7.68,16.74,11.64,포스코케미칼,화학,14,3Q
14년06월(2Q),159000.0,4765.0,3412.0,240.0,172.0,319.0,7929.0,2.01,42.53,13.37,7.03,14.96,11.05,포스코케미칼,화학,14,2Q
14년03월(1Q),128100.0,4632.0,3373.0,238.0,190.0,-404.0,7695.0,1.67,42.51,8.0,7.07,17.14,11.57,포스코케미칼,화학,14,1Q
13년12월(4Q),125300.0,4524.0,3901.0,196.0,142.0,606.0,7510.0,1.67,39.34,21.3,5.03,13.31,8.96,포스코케미칼,화학,13,4Q
13년09월(3Q),136600.0,4388.0,3265.0,228.0,176.0,80.0,7273.0,1.88,36.63,1.84,6.99,16.68,10.89,포스코케미칼,화학,13,3Q
13년06월(2Q),117600.0,4235.0,3010.0,186.0,158.0,183.0,7006.0,1.68,45.44,-8.25,6.19,15.94,10.45,포스코케미칼,화학,13,2Q
13년03월(1Q),125000.0,4033.0,3123.0,132.0,104.0,236.0,6697.0,1.87,49.79,-4.02,4.22,10.63,9.46,포스코케미칼,화학,13,1Q
12년12월(4Q),132500.0,3983.0,3216.0,230.0,170.0,193.0,6665.0,1.99,35.69,6.415,7.16,19.23,11.5,포스코케미칼,화학,12,4Q
12년09월(3Q),153600.0,3798.0,3197.0,233.0,194.0,92.0,6430.0,2.39,44.69,8.66,7.3,20.98,12.44,포스코케미칼,화학,12,3Q
12년06월(2Q),135200.0,3616.0,3270.0,268.0,218.0,352.0,6121.0,2.21,46.8,10.98,8.2,24.81,12.45,포스코케미칼,화학,12,2Q
12년03월(1Q),143000.0,3403.0,3249.0,197.0,188.0,-1.0,5761.0,2.48,43.66,16.19,6.07,22.56,10.65,포스코케미칼,화학,12,1Q
11년09월(3Q),193900.0,3024.0,2943.0,306.0,243.0,265.0,5120.0,3.79,46.12,48.88,10.41,33.5,14.64,포스코케미칼,화학,11,3Q
11년06월(2Q),165000.0,2785.0,2946.0,334.0,254.0,247.0,4715.0,3.5,51.57,77.19,11.35,38.11,15.09,포스코케미칼,화학,11,2Q
11년03월(1Q),142500.0,2545.0,2796.0,240.0,185.0,65.0,4309.0,3.31,55.62,73.89,8.58,29.78,12.83,포스코케미칼,화학,11,1Q
09년12월(4Q),50100.0,1831.0,1585.0,124.0,100.0,159.0,3099.0,1.62,40.62,4.18,7.83,22.54,13.21,포스코케미칼,화학,9,4Q
09년09월(3Q),41500.0,1731.0,1523.0,138.0,110.0,66.0,2930.0,1.42,34.9,40.43,9.07,26.35,14.2,포스코케미칼,화학,9,3Q
09년06월(2Q),46700.0,1624.0,1327.0,97.0,73.0,207.0,2749.0,1.7,40.43,25.98,7.34,18.27,12.49,포스코케미칼,화학,9,2Q
09년03월(1Q),39750.0,1559.0,1309.0,55.0,47.0,-62.0,2639.0,1.51,39.81,61.6,4.22,12.2,9.9,포스코케미칼,화학,9,1Q
08년12월(4Q),35900.0,1547.0,1522.0,103.0,66.0,-15.0,2619.0,1.37,50.85,90.31,6.77,17.57,11.8,포스코케미칼,화학,8,4Q
08년09월(3Q),38850.0,1479.0,1085.0,95.0,86.0,81.0,2503.0,1.55,42.62,46.58,8.72,24.09,15.44,포스코케미칼,화학,8,3Q
08년06월(2Q),40400.0,1388.0,1053.0,74.0,61.0,53.0,2350.0,1.72,40.5,55.35,7.02,18.08,13.71,포스코케미칼,화학,8,2Q
08년03월(1Q),35200.0,1323.0,810.0,49.0,38.0,-4.0,2240.0,1.57,33.95,18.32,6.1,11.4,16.5,포스코케미칼,화학,8,1Q
07년12월(4Q),41600.0,1330.0,800.0,50.0,34.0,29.0,2251.0,1.85,31.11,14.23,6.25,10.41,15.99,포스코케미칼,화학,7,4Q
07년09월(3Q),47300.0,1294.0,740.0,71.0,58.0,43.0,2191.0,2.16,28.21,14.3,9.58,18.37,19.35,포스코케미칼,화학,7,3Q
07년06월(2Q),24800.0,1236.0,678.0,63.0,52.0,45.0,2093.0,1.19,27.23,4.3,9.22,17.06,18.89,포스코케미칼,화학,7,2Q
07년03월(1Q),16150.0,1185.0,684.0,25.0,25.0,84.0,2005.0,0.81,37.53,-1.11,3.59,8.42,14.28,포스코케미칼,화학,7,1Q
06년12월(4Q),15750.0,1203.0,700.0,56.0,43.0,-10.0,2037.0,0.77,29.23,4.89,7.94,14.42,17.2,포스코케미칼,화학,6,4Q
06년09월(3Q),15100.0,1161.0,647.0,43.0,36.0,53.0,1965.0,0.77,27.79,6.47,6.7,12.55,17.01,포스코케미칼,화학,6,3Q
06년06월(2Q),16450.0,1125.0,650.0,38.0,28.0,72.0,1904.0,0.86,31.85,-0.63,5.81,10.18,17.09,포스코케미칼,화학,6,2Q
06년03월(1Q),16750.0,1097.0,692.0,43.0,36.0,14.0,1857.0,0.9,34.39,20.95,6.23,13.16,16.5,포스코케미칼,화학,6,1Q
05년12월(4Q),17800.0,1105.0,667.0,30.0,28.0,58.0,1871.0,0.95,32.4,10.36,4.55,10.11,14.5,포스코케미칼,화학,5,4Q
05년09월(3Q),15750.0,1077.0,608.0,54.0,50.0,-18.0,1824.0,0.86,26.41,10.67,8.83,19.05,18.8,포스코케미칼,화학,5,3Q
05년06월(2Q),15450.0,1027.0,654.0,61.0,53.0,119.0,1739.0,0.89,30.13,17.52,9.34,21.05,16.98,포스코케미칼,화학,5,2Q
05년03월(1Q),15650.0,975.0,572.0,47.0,36.0,8.0,1650.0,0.95,36.16,0.8,8.13,14.58,15.83,포스코케미칼,화학,5,1Q
04년12월(4Q),11550.0,984.0,605.0,55.0,36.0,44.0,1666.0,0.69,38.62,10.89,9.06,15.07,16.44,포스코케미칼,화학,4,4Q
04년09월(3Q),9450.0,947.0,549.0,31.0,23.0,39.0,1604.0,0.59,32.95,5.76,5.6,9.69,13.93,포스코케미칼,화학,4,3Q
04년06월(2Q),7810.0,925.0,557.0,56.0,46.0,70.0,1565.0,0.5,36.29,9.81,10.06,20.51,17.82,포스코케미칼,화학,4,2Q
04년03월(1Q),7690.0,859.0,568.0,58.0,41.0,-11.0,1487.0,0.52,43.71,11.89,10.16,19.25,17.14,포스코케미칼,화학,4,1Q
03년12월(4Q),7240.0,860.0,545.0,7.0,1.0,15.0,1489.0,0.49,38.95,3.58,1.26,0.29,9.59,포스코케미칼,화학,3,4Q
03년09월(3Q),7050.0,859.0,520.0,60.0,45.0,64.0,1487.0,0.47,37.41,6.73,11.55,21.51,18.56,포스코케미칼,화학,3,3Q
03년06월(2Q),7350.0,814.0,507.0,48.0,35.0,34.0,1411.0,0.52,36.93,2.67,9.53,17.53,16.98,포스코케미칼,화학,3,2Q
03년03월(1Q),7180.0,779.0,507.0,48.0,35.0,12.0,1352.0,0.53,45.71,7.45,9.43,18.23,16.82,포스코케미칼,화학,3,1Q
02년12월(4Q),7470.0,777.0,526.0,32.0,-4.0,38.75,1341.0,0.56,45.58,4.87,6.08,-1.84,13.82,포스코케미칼,화학,2,4Q
02년09월(3Q),7700.0,780.0,487.0,43.0,31.0,38.75,1347.0,0.57,42.09,8.9,8.76,16.36,16.17,포스코케미칼,화학,2,3Q
02년06월(2Q),7210.0,749.0,494.0,49.0,31.0,38.75,1294.0,0.56,48.37,15.78,9.9,16.58,16.75,포스코케미칼,화학,2,2Q
02년03월(1Q),13200.0,723.0,472.0,22.0,14.0,38.75,1225.0,1.08,57.63,-0.49,4.61,7.86,11.83,포스코케미칼,화학,2,1Q
01년12월(4Q),8200.0,719.0,502.0,18.0,12.0,38.75,1217.0,0.67,60.95,-0.49,3.58,6.98,10.7,포스코케미칼,화학,1,4Q
19년09월(3Q),19100.0,30687.0,58904.0,1633.0,109.0,114.0,24876.0,0.77,220.58,-9.82,2.77,1.9,4.83,포스코인터내셔널,상사,19,3Q
19년06월(2Q),18350.0,30336.0,64188.0,1800.0,1215.0,6361.0,24544.0,0.75,227.92,3.93,2.8,16.27,4.6,포스코인터내셔널,상사,19,2Q
19년03월(1Q),17750.0,28981.0,61751.0,1644.0,688.0,4568.0,23496.0,0.76,250.88,0.07,2.66,9.87,4.71,포스코인터내셔널,상사,19,1Q
18년12월(4Q),18200.0,28895.0,62953.0,1172.0,-224.0,976.0,23402.0,0.78,241.96,9.74,1.86,-0.17,2.92,포스코인터내셔널,상사,18,4Q
18년09월(3Q),20950.0,29331.0,65318.0,693.0,136.0,-810.0,23572.0,0.89,250.17,18.98,1.06,2.6,2.8,포스코인터내셔널,상사,18,3Q
18년06월(2Q),21400.0,29347.0,61759.0,1360.0,384.0,8.0,23519.0,0.91,243.76,0.9,2.2,6.51,4.28,포스코인터내셔널,상사,18,2Q
18년03월(1Q),22900.0,28656.0,61710.0,1502.0,861.0,-1635.0,22922.0,1.0,241.3,18.12,2.43,12.89,5.56,포스코인터내셔널,상사,18,1Q
17년12월(4Q),18150.0,28525.0,57367.0,961.0,361.0,3645.0,22774.0,0.8,221.47,16.38,1.68,6.22,6.39,포스코인터내셔널,상사,17,4Q
17년09월(3Q),19300.0,28240.0,54897.0,980.0,197.0,2283.0,22884.0,0.84,232.45,43.09,1.79,2.74,5.47,포스코인터내셔널,상사,17,3Q
17년06월(2Q),22300.0,28009.0,61208.0,969.0,190.0,-800.0,22731.0,0.98,249.42,59.27,1.58,3.03,5.44,포스코인터내셔널,상사,17,2Q
17년03월(1Q),23850.0,27653.0,52245.0,1103.0,920.0,-1306.0,22431.0,1.06,232.42,34.55,2.11,13.9,5.91,포스코인터내셔널,상사,17,1Q
16년12월(4Q),27000.0,25037.0,49294.0,719.0,-170.0,-73.0,22093.0,1.22,231.07,19.72,1.46,-6.16,6.06,포스코인터내셔널,상사,16,4Q
16년09월(3Q),24500.0,24706.0,38365.0,664.0,188.0,1928.0,21959.0,1.12,196.22,-8.2,1.73,4.8,6.75,포스코인터내셔널,상사,16,3Q
16년06월(2Q),25000.0,24814.0,38431.0,822.0,538.0,4896.0,21970.0,1.14,209.89,-18.31,2.14,8.62,6.96,포스코인터내셔널,상사,16,2Q
16년03월(1Q),21600.0,24271.0,38830.0,977.0,667.0,1177.0,21489.0,1.01,231.25,-14.2,2.52,10.89,8.0,포스코인터내셔널,상사,16,1Q
15년12월(4Q),16350.0,24212.0,41174.0,833.0,-54.0,4261.0,21442.0,0.76,232.2,-21.5,2.02,-0.16,7.52,포스코인터내셔널,상사,15,4Q
15년09월(3Q),20750.0,24805.0,41794.0,878.0,-202.0,2792.0,21926.0,0.95,251.98,-15.92,2.1,-1.59,7.36,포스코인터내셔널,상사,15,3Q
15년06월(2Q),25800.0,24630.0,47045.0,868.0,489.0,4793.0,21711.0,1.19,263.63,-10.62,1.85,7.95,6.65,포스코인터내셔널,상사,15,2Q
15년03월(1Q),26550.0,23963.0,45255.0,1108.0,853.0,830.0,21121.0,1.26,292.11,-8.17,2.45,15.27,7.92,포스코인터내셔널,상사,15,1Q
14년12월(4Q),31450.0,23747.0,52453.0,1254.0,401.0,1335.0,20887.0,1.51,293.34,2.14,2.39,7.45,7.3,포스코인터내셔널,상사,14,4Q
14년09월(3Q),37550.0,23230.0,49707.0,896.0,248.0,1323.0,20400.0,1.84,298.57,24.57,1.8,4.66,5.88,포스코인터내셔널,상사,14,3Q
14년06월(2Q),36600.0,22924.0,52638.0,967.0,852.0,-1122.0,20111.0,1.82,291.92,32.61,1.84,15.28,5.75,포스코인터내셔널,상사,14,2Q
14년03월(1Q),38700.0,22368.0,49280.0,644.0,262.0,-5912.0,19610.0,1.97,290.98,22.78,1.31,4.93,5.3,포스코인터내셔널,상사,14,1Q
13년12월(4Q),41300.0,22302.0,51354.0,462.0,309.0,-3196.0,19561.0,2.11,270.75,30.34,0.9,5.9,5.17,포스코인터내셔널,상사,13,4Q
13년09월(3Q),37950.0,22362.0,39902.0,219.0,456.0,1787.0,19658.0,1.93,237.7,-5.8,0.55,8.37,4.92,포스코인터내셔널,상사,13,3Q
13년06월(2Q),35350.0,22378.0,39695.0,489.0,316.0,-2866.0,19658.0,1.8,248.13,-13.34,1.23,5.77,6.19,포스코인터내셔널,상사,13,2Q
13년03월(1Q),37850.0,22033.0,40136.0,418.0,249.0,1074.0,19334.0,1.96,262.9,-12.06,1.04,4.81,5.89,포스코인터내셔널,상사,13,1Q
12년12월(4Q),39650.0,21891.0,39398.0,-116.0,-237.0,2835.0,19213.0,2.06,241.04,-26.78,-0.29,-4.2,4.64,포스코인터내셔널,상사,12,4Q
12년09월(3Q),42100.0,22225.0,42358.0,355.0,1296.0,3799.0,19502.0,2.16,282.63,-9.51,0.84,23.31,5.58,포스코인터내셔널,상사,12,3Q
12년06월(2Q),33000.0,22767.0,45804.0,596.0,1020.0,-2622.0,19945.0,1.65,310.26,-5.53,1.3,18.51,5.91,포스코인터내셔널,상사,12,2Q
12년03월(1Q),35900.0,18940.0,45642.0,563.0,76.0,1232.0,18318.0,1.96,384.77,0.38,1.23,1.65,5.86,포스코인터내셔널,상사,12,1Q
11년12월(4Q),28950.0,19104.0,53808.0,478.0,542.0,-1452.0,18485.0,1.57,366.1,27.21,0.89,12.06,5.53,포스코인터내셔널,상사,11,4Q
11년09월(3Q),29550.0,17350.0,46809.0,39.0,651.0,-177.0,16758.0,1.76,450.32,22.05,0.08,15.53,4.37,포스코인터내셔널,상사,11,3Q
11년06월(2Q),37900.0,16493.0,48486.0,430.0,887.0,-2991.0,16009.0,2.37,393.04,12.18,0.89,22.07,4.98,포스코인터내셔널,상사,11,2Q
11년03월(1Q),37150.0,15736.0,45469.0,707.0,27.0,-4617.0,15323.0,2.42,388.34,23.75,1.56,0.95,5.77,포스코인터내셔널,상사,11,1Q
09년12월(4Q),33100.0,13897.0,35498.0,248.0,238.0,8519.0,13791.0,2.4,179.56,36.43,0.7,6.84,5.67,포스코인터내셔널,상사,9,4Q
09년09월(3Q),35200.0,13897.0,28001.0,501.0,351.0,-1994.0,13791.0,2.48,164.42,-18.82,1.79,10.4,6.27,포스코인터내셔널,상사,9,3Q
09년06월(2Q),27550.0,13126.0,25965.0,508.0,331.0,1466.0,13026.0,2.06,156.79,-5.53,1.96,10.89,6.77,포스코인터내셔널,상사,9,2Q
09년03월(1Q),24600.0,11174.0,22015.0,456.0,327.0,-2643.0,11088.0,2.16,180.8,-1.97,2.07,11.94,9.29,포스코인터내셔널,상사,9,1Q
08년12월(4Q),22700.0,10705.0,26020.0,221.0,58.0,1048.0,10623.0,2.08,149.91,36.81,0.85,2.2,7.51,포스코인터내셔널,상사,8,4Q
08년09월(3Q),31000.0,10342.0,34494.0,499.0,296.0,994.0,10262.0,2.85,177.25,70.14,1.45,11.51,6.25,포스코인터내셔널,상사,8,3Q
08년06월(2Q),43950.0,10197.0,27486.0,460.0,302.0,1308.0,10118.0,4.1,168.32,39.84,1.67,11.98,6.85,포스코인터내셔널,상사,8,2Q
08년03월(1Q),35800.0,9963.0,22458.0,383.0,225.0,-2080.0,9886.0,3.42,142.92,16.89,1.71,9.06,7.22,포스코인터내셔널,상사,8,1Q
07년12월(4Q),39600.0,9883.0,19018.0,21.0,187.0,2936.0,9807.0,3.81,118.97,12.27,0.11,7.69,6.53,포스코인터내셔널,상사,7,4Q
07년09월(3Q),38400.0,9560.0,20274.0,283.0,231.0,-41.0,9486.0,3.82,141.15,25.73,1.4,9.8,6.72,포스코인터내셔널,상사,7,3Q
07년06월(2Q),43700.0,9305.0,19655.0,283.0,387.0,-416.0,9233.0,4.47,127.12,23.25,1.44,16.9,6.43,포스코인터내셔널,상사,7,2Q
07년03월(1Q),39200.0,9008.0,19213.0,333.0,215.0,-98.0,8939.0,4.14,128.12,29.61,1.73,9.51,7.02,포스코인터내셔널,상사,7,1Q
06년12월(4Q),39050.0,9098.0,16940.0,47.0,180.0,118.0,9029.0,4.08,111.99,21.4,0.28,7.97,7.15,포스코인터내셔널,상사,6,4Q
06년09월(3Q),35800.0,8995.0,16125.0,208.0,197.0,-52.0,8926.0,3.79,105.76,30.13,1.29,8.91,6.92,포스코인터내셔널,상사,6,3Q
06년06월(2Q),33800.0,8717.0,15947.0,327.0,323.0,225.0,8650.0,3.69,102.44,26.3,2.05,15.05,7.35,포스코인터내셔널,상사,6,2Q
06년03월(1Q),36150.0,8462.0,14823.0,195.0,427.0,-216.0,8397.0,4.07,110.62,18.85,1.32,20.3,8.28,포스코인터내셔널,상사,6,1Q
05년12월(4Q),38250.0,8376.0,13954.0,68.0,348.0,1361.0,8312.0,4.35,103.61,1.93,0.49,17.05,8.06,포스코인터내셔널,상사,5,4Q
05년09월(3Q),20600.0,7974.0,12392.0,177.0,210.0,-233.0,7913.0,2.46,116.9,4.39,1.43,10.62,7.73,포스코인터내셔널,상사,5,3Q
05년06월(2Q),15450.0,7859.0,12627.0,214.0,363.0,677.0,7799.0,1.87,113.96,3.83,1.69,19.22,7.59,포스코인터내셔널,상사,5,2Q
05년03월(1Q),15000.0,7272.0,12473.0,156.0,801.0,-354.0,7216.0,1.96,126.13,0.17,1.25,47.39,8.16,포스코인터내셔널,상사,5,1Q
04년12월(4Q),10400.0,6247.0,13690.0,114.0,-12.0,1015.0,6199.0,1.58,159.75,20.43,0.83,-0.76,8.96,포스코인터내셔널,상사,4,4Q
04년09월(3Q),7770.0,6466.0,11871.0,253.0,249.0,-214.0,6417.0,1.14,164.87,14.7,2.13,15.94,9.05,포스코인터내셔널,상사,4,3Q
04년06월(2Q),6650.0,6015.0,12161.0,289.0,670.0,1134.0,5969.0,1.05,167.65,22.94,2.38,46.73,9.2,포스코인터내셔널,상사,4,2Q
04년03월(1Q),8430.0,5455.0,12451.0,304.0,234.0,119.0,5434.0,1.47,195.09,28.37,2.44,17.52,9.89,포스코인터내셔널,상사,4,1Q
03년12월(4Q),7300.0,5222.0,11367.0,272.0,-33.0,547.0,5204.0,1.32,213.42,-178.8,2.39,-2.41,13.13,포스코인터내셔널,상사,3,4Q
03년09월(3Q),4500.0,5579.0,10349.0,142.0,209.0,-344.0,12030.0,0.35,192.14,-34.63,1.37,15.31,8.2,포스코인터내셔널,상사,3,3Q
03년06월(2Q),3405.0,5325.0,9892.0,200.0,111.0,-368.0,11732.0,0.27,197.87,-46.26,2.02,8.56,8.43,포스코인터내셔널,상사,3,2Q
03년03월(1Q),2160.0,5092.0,9699.0,166.0,257.0,161.0,11222.0,0.18,243.34,-36.84,1.71,21.6,5.16,포스코인터내셔널,상사,3,1Q
02년12월(4Q),2290.0,4430.0,-14426.0,169.0,537.0,38.75,9762.0,0.22,281.81,-208.32,-1.17,53.22,-13.77,포스코인터내셔널,상사,2,4Q
